Datetime,时间_小时,时间_时段,光伏出力_kW,负荷消耗_kW,实时电价_元/kWh
2026-02-14 23:28:00,7.5833,452,299.95,334.56,0.416
2026-02-14 23:29:00,7.6,453,303.9,344.79,0.439
2026-02-14 23:30:00,7.6167,454,310.88,337.31,0.416
2026-02-14 23:31:00,7.6333,455,318.67,361.38,0.431
2026-02-14 23:32:00,7.65,456,319.47,361.74,0.414
2026-02-14 23:33:00,7.6667,457,328.04,353.12,0.434
2026-02-14 23:34:00,7.6833,458,327.76,366.9,0.42
2026-02-14 23:35:00,7.7,459,316.76,361.63,0.409
2026-02-14 23:36:00,7.7167,460,310.59,377.11,0.411
2026-02-14 23:37:00,7.7333,461,298.21,367.49,0.426
2026-02-14 23:38:00,7.75,462,290.74,367.6,0.427
2026-02-14 23:39:00,7.7667,463,295.24,380.34,0.425
2026-02-14 23:40:00,7.7833,464,305.01,377.39,0.467
2026-02-14 23:41:00,7.8,465,311.62,385.87,0.49
2026-02-14 23:42:00,7.8167,466,328.29,397.02,0.535
2026-02-14 23:43:00,7.8333,467,341.66,388.64,0.55
2026-02-14 23:44:00,7.85,468,339.16,392.61,0.581
2026-02-14 23:45:00,7.8667,469,343.57,408.3,0.607
2026-02-14 23:46:00,7.8833,470,336.2,392.24,0.632
2026-02-14 23:47:00,7.9,471,343.65,400.45,0.673
2026-02-14 23:48:00,7.9167,472,336.05,399.99,0.7
2026-02-14 23:49:00,7.9333,473,343.99,406.49,0.725
2026-02-14 23:50:00,7.95,474,339.31,405.96,0.756
2026-02-14 23:51:00,7.9667,475,334.68,416.89,0.794
2026-02-14 23:52:00,7.9833,476,319.25,424.52,0.817
2026-02-14 23:53:00,8,477,309.48,435.4,0.836
2026-02-14 23:54:00,8.0167,478,295.63,416.62,0.835
2026-02-14 23:55:00,8.0333,479,285.66,435.11,0.847
2026-02-14 23:56:00,8.05,480,286.78,416.28,0.864
2026-02-14 23:57:00,8.0667,481,289.93,420.21,0.867
2026-02-14 23:58:00,8.0833,482,304,432.24,0.877
2026-02-14 23:59:00,8.1,483,323.91,423.13,0.866
2026-02-15 00:00:00,8.1167,484,343.77,435.15,0.867
2026-02-15 00:01:00,8.1333,485,344.06,436.2,0.855
2026-02-15 00:02:00,8.15,486,343.47,419.04,0.88
2026-02-15 00:03:00,8.1667,487,345.3,428.87,0.888
2026-02-15 00:04:00,8.1833,488,336.77,434.57,0.893
2026-02-15 00:05:00,8.2,489,337.62,434.4,0.881
2026-02-15 00:06:00,8.2167,490,339.08,427.92,0.893
2026-02-15 00:07:00,8.2333,491,346.22,438.48,0.887
2026-02-15 00:08:00,8.25,492,347.25,425.96,0.885
2026-02-15 00:09:00,8.2667,493,327.22,431.44,0.902
2026-02-15 00:10:00,8.2833,494,318.6,421.17,0.898
2026-02-15 00:11:00,8.3,495,313.82,420.05,0.891
2026-02-15 00:12:00,8.3167,496,305.83,420.18,0.89
2026-02-15 00:13:00,8.3333,497,308.11,426.86,0.888
2026-02-15 00:14:00,8.35,498,322.2,437.86,0.866
2026-02-15 00:15:00,8.3667,499,332.66,437.5,0.886
2026-02-15 00:16:00,8.3833,500,354.89,434.8,0.858
2026-02-15 00:17:00,8.4,501,382.29,418.93,0.874
2026-02-15 00:18:00,8.4167,502,386.06,423.78,0.864
2026-02-15 00:19:00,8.4333,503,382.3,411.36,0.859
2026-02-15 00:20:00,8.45,504,389.99,423.51,0.883
2026-02-15 00:21:00,8.4667,505,390.53,431.3,0.848
2026-02-15 00:22:00,8.4833,506,395.1,418.88,0.87
2026-02-15 00:23:00,8.5,507,394.54,406.84,0.864
2026-02-15 00:24:00,8.5167,508,404.72,415.1,0.873
2026-02-15 00:25:00,8.5333,509,397.92,434.66,0.842
2026-02-15 00:26:00,8.55,510,384.54,440.55,0.844
2026-02-15 00:27:00,8.5667,511,354.72,440.42,0.838
2026-02-15 00:28:00,8.5833,512,345.7,448.36,0.856
2026-02-15 00:29:00,8.6,513,332.62,436.92,0.853
2026-02-15 00:30:00,8.6167,514,329.92,463.03,0.854
2026-02-15 00:31:00,8.6333,515,343.73,457.84,0.837
2026-02-15 00:32:00,8.65,516,353.8,470.37,0.851
2026-02-15 00:33:00,8.6667,517,370.19,456.54,0.847
2026-02-15 00:34:00,8.6833,518,389.75,464.02,0.83
2026-02-15 00:35:00,8.7,519,391.74,469.45,0.855
2026-02-15 00:36:00,8.7167,520,387.28,488.66,0.851
2026-02-15 00:37:00,8.7333,521,379.07,498.42,0.836
2026-02-15 00:38:00,8.75,522,379.23,484.52,0.832
2026-02-15 00:39:00,8.7667,523,386.37,487.28,0.827
2026-02-15 00:40:00,8.7833,524,390.03,493.77,0.84
2026-02-15 00:41:00,8.8,525,388.79,477.83,0.832
2026-02-15 00:42:00,8.8167,526,399.46,478.07,0.836
2026-02-15 00:43:00,8.8333,527,382.52,472.47,0.851
2026-02-15 00:44:00,8.85,528,369.87,470.88,0.837
2026-02-15 00:45:00,8.8667,529,349.21,463.46,0.823
2026-02-15 00:46:00,8.8833,530,345.95,477.58,0.852
2026-02-15 00:47:00,8.9,531,346.96,472.39,0.836
2026-02-15 00:48:00,8.9167,532,365.29,475.29,0.858
2026-02-15 00:49:00,8.9333,533,385.17,464.41,0.827
2026-02-15 00:50:00,8.95,534,405.47,471.17,0.825
2026-02-15 00:51:00,8.9667,535,430.06,455.59,0.837
2026-02-15 00:52:00,8.9833,536,426.93,466.09,0.85
2026-02-15 00:53:00,9,537,432.28,442.23,0.835
2026-02-15 00:54:00,9.0167,538,430.56,469.4,0.839
2026-02-15 00:55:00,9.0333,539,424.78,454.57,0.851
2026-02-15 00:56:00,9.05,540,425.52,455.5,0.835
2026-02-15 00:57:00,9.0667,541,423.21,472.8,0.866
2026-02-15 00:58:00,9.0833,542,423.87,471.51,0.854
2026-02-15 00:59:00,9.1,543,423.24,472.83,0.844
2026-02-15 01:00:00,9.1167,544,400.46,472.59,0.856
2026-02-15 01:01:00,9.1333,545,375.11,477.67,0.877
2026-02-15 01:02:00,9.15,546,366.5,479.95,0.867
2026-02-15 01:03:00,9.1667,547,355.16,496.1,0.879
2026-02-15 01:04:00,9.1833,548,356.76,483.29,0.851
2026-02-15 01:05:00,9.2,549,357.04,501.17,0.878
2026-02-15 01:06:00,9.2167,550,380.12,500.61,0.873
2026-02-15 01:07:00,9.2333,551,390.65,516.33,0.869
2026-02-15 01:08:00,9.25,552,404.34,499.48,0.888
2026-02-15 01:09:00,9.2667,553,411.88,501.11,0.89
2026-02-15 01:10:00,9.2833,554,408.62,503.18,0.889
2026-02-15 01:11:00,9.3,555,415.84,485.45,0.856
2026-02-15 01:12:00,9.3167,556,416.72,489.15,0.87
2026-02-15 01:13:00,9.3333,557,415.39,477.57,0.881
2026-02-15 01:14:00,9.35,558,416.62,489.65,0.864
2026-02-15 01:15:00,9.3667,559,426.02,487.52,0.869
2026-02-15 01:16:00,9.3833,560,420.51,473.98,0.859
2026-02-15 01:17:00,9.4,561,407.81,476.54,0.867
2026-02-15 01:18:00,9.4167,562,385.87,473.69,0.862
2026-02-15 01:19:00,9.4333,563,373.82,470.9,0.865
2026-02-15 01:20:00,9.45,564,374.23,461.47,0.866
2026-02-15 01:21:00,9.4667,565,367.42,452.54,0.845
2026-02-15 01:22:00,9.4833,566,382.94,449.71,0.844
2026-02-15 01:23:00,9.5,567,408.03,450.61,0.855
2026-02-15 01:24:00,9.5167,568,425.59,444.14,0.84
2026-02-15 01:25:00,9.5333,569,448.56,455.48,0.829
2026-02-15 01:26:00,9.55,570,455.55,458.19,0.858
2026-02-15 01:27:00,9.5667,571,459.26,472,0.857
2026-02-15 01:28:00,9.5833,572,463.78,460.11,0.866
2026-02-15 01:29:00,9.6,573,465.53,469.42,0.845
2026-02-15 01:30:00,9.6167,574,467.5,479.71,0.846
2026-02-15 01:31:00,9.6333,575,468.32,486.85,0.856
2026-02-15 01:32:00,9.65,576,473.52,482.04,0.841
2026-02-15 01:33:00,9.6667,577,477.18,491.11,0.841
2026-02-15 01:34:00,9.6833,578,455.03,502.66,0.872
2026-02-15 01:35:00,9.7,579,435.12,506.86,0.856
2026-02-15 01:36:00,9.7167,580,420.64,489.78,0.873
2026-02-15 01:37:00,9.7333,581,422.82,510.28,0.861
2026-02-15 01:38:00,9.75,582,428.29,499.3,0.864
2026-02-15 01:39:00,9.7667,583,431.42,506.69,0.875
2026-02-15 01:40:00,9.7833,584,458.57,495.13,0.907
2026-02-15 01:41:00,9.8,585,484.12,496.39,0.953
2026-02-15 01:42:00,9.8167,586,503.28,467.79,0.993
2026-02-15 01:43:00,9.8333,587,506.18,462.19,1.002
2026-02-15 01:44:00,9.85,588,510.18,474.21,1.042
2026-02-15 01:45:00,9.8667,589,512.06,447.19,1.06
2026-02-15 01:46:00,9.8833,590,512.25,439.78,1.093
2026-02-15 01:47:00,9.9,591,518.73,455.03,1.113
2026-02-15 01:48:00,9.9167,592,520.76,437.02,1.149
2026-02-15 01:49:00,9.9333,593,516.45,424.91,1.158
2026-02-15 01:50:00,9.95,594,522.64,411.4,1.197
2026-02-15 01:51:00,9.9667,595,498.52,404.92,1.235
2026-02-15 01:52:00,9.9833,596,473.44,405.73,1.256
2026-02-15 01:53:00,10,597,460.56,392.49,1.276
2026-02-15 01:54:00,10.0167,598,448.22,404.96,1.293
2026-02-15 01:55:00,10.0333,599,456.08,386.8,1.269
2026-02-15 01:56:00,10.05,600,465,395.84,1.264
2026-02-15 01:57:00,10.0667,601,481.83,393.82,1.284
2026-02-15 01:58:00,10.0833,602,507.9,404.34,1.286
2026-02-15 01:59:00,10.1,603,528.41,387.4,1.259
2026-02-15 02:00:00,10.1167,604,527.93,390.77,1.263
2026-02-15 02:01:00,10.1333,605,530.57,390.07,1.261
2026-02-15 02:02:00,10.15,606,525.76,401.15,1.276
2026-02-15 02:03:00,10.1667,607,527.26,390.4,1.263
2026-02-15 02:04:00,10.1833,608,529.84,385.82,1.278
2026-02-15 02:05:00,10.2,609,529.85,375.54,1.246
2026-02-15 02:06:00,10.2167,610,527.96,387.54,1.242
2026-02-15 02:07:00,10.2333,611,538.05,377.14,1.244
2026-02-15 02:08:00,10.25,612,507,381.12,1.243
2026-02-15 02:09:00,10.2667,613,483.26,372.72,1.249
2026-02-15 02:10:00,10.2833,614,469.23,372.1,1.263
2026-02-15 02:11:00,10.3,615,453.71,380.88,1.284
2026-02-15 02:12:00,10.3167,616,460.36,391.07,1.274
2026-02-15 02:13:00,10.3333,617,469.23,374.33,1.278
2026-02-15 02:14:00,10.35,618,486.37,380.69,1.286
2026-02-15 02:15:00,10.3667,619,517.13,390.63,1.319
2026-02-15 02:16:00,10.3833,620,534.33,390.03,1.301
2026-02-15 02:17:00,10.4,621,542.41,382.55,1.315
2026-02-15 02:18:00,10.4167,622,541.11,379.88,1.31
2026-02-15 02:19:00,10.4333,623,532.22,388.98,1.328
2026-02-15 02:20:00,10.45,624,535.86,390.9,1.332
2026-02-15 02:21:00,10.4667,625,533.91,383.06,1.334
2026-02-15 02:22:00,10.4833,626,542.1,373.18,1.35
2026-02-15 02:23:00,10.5,627,535.51,394.68,1.35
2026-02-15 02:24:00,10.5167,628,534.78,365.46,1.35
2026-02-15 02:25:00,10.5333,629,513.09,373.57,1.35
2026-02-15 02:26:00,10.55,630,492.9,372.73,1.35
2026-02-15 02:27:00,10.5667,631,474.92,365.38,1.349
2026-02-15 02:28:00,10.5833,632,457.23,352.17,1.346
2026-02-15 02:29:00,10.6,633,462.65,350.72,1.329
2026-02-15 02:30:00,10.6167,634,475.24,342.72,1.344
2026-02-15 02:31:00,10.6333,635,493.94,331.24,1.344
2026-02-15 02:32:00,10.65,636,521.18,338.05,1.321
2026-02-15 02:33:00,10.6667,637,548.01,331.82,1.322
2026-02-15 02:34:00,10.6833,638,546.4,321.42,1.314
2026-02-15 02:35:00,10.7,639,540.55,317.73,1.328
2026-02-15 02:36:00,10.7167,640,546.54,303.61,1.327
2026-02-15 02:37:00,10.7333,641,546.6,298.62,1.317
2026-02-15 02:38:00,10.75,642,542.69,293.81,1.313
2026-02-15 02:39:00,10.7667,643,549.87,308.92,1.291
2026-02-15 02:40:00,10.7833,644,539.48,287.72,1.292
2026-02-15 02:41:00,10.8,645,537.59,299.63,1.284
2026-02-15 02:42:00,10.8167,646,509.98,305.98,1.273
2026-02-15 02:43:00,10.8333,647,483.7,289.2,1.284
2026-02-15 02:44:00,10.85,648,470.36,293.89,1.263
2026-02-15 02:45:00,10.8667,649,452.98,311.14,1.257
2026-02-15 02:46:00,10.8833,650,462.56,299.84,1.23
2026-02-15 02:47:00,10.9,651,464.85,306.94,1.242
2026-02-15 02:48:00,10.9167,652,494.71,302.6,1.239
2026-02-15 02:49:00,10.9333,653,513.06,311.79,1.238
2026-02-15 02:50:00,10.95,654,528.09,311.33,1.235
2026-02-15 02:51:00,10.9667,655,529.05,298.83,1.221
2026-02-15 02:52:00,10.9833,656,525.32,293.14,1.214
2026-02-15 02:53:00,11,657,525.36,307.6,1.21
2026-02-15 02:54:00,11.0167,658,529.68,301.08,1.21
2026-02-15 02:55:00,11.0333,659,524.79,303.69,1.199
2026-02-15 02:56:00,11.05,660,528.48,307.37,1.208
2026-02-15 02:57:00,11.0667,661,538.76,296.01,1.206
2026-02-15 02:58:00,11.0833,662,538,298.6,1.214
2026-02-15 02:59:00,11.1,663,513.95,304.26,1.244
2026-02-15 03:00:00,11.1167,664,487.01,297.6,1.221
2026-02-15 03:01:00,11.1333,665,468.15,301.05,1.238
2026-02-15 03:02:00,11.15,666,465.61,293.65,1.251
2026-02-15 03:03:00,11.1667,667,464.65,303.8,1.257
2026-02-15 03:04:00,11.1833,668,480.02,310.14,1.259
2026-02-15 03:05:00,11.2,669,505.5,299.64,1.259
2026-02-15 03:06:00,11.2167,670,539.49,299.66,1.258
2026-02-15 03:07:00,11.2333,671,549.8,287.2,1.263
2026-02-15 03:08:00,11.25,672,557,308.73,1.279
2026-02-15 03:09:00,11.2667,673,552.32,294.72,1.277
2026-02-15 03:10:00,11.2833,674,559.57,283.92,1.269
2026-02-15 03:11:00,11.3,675,556.84,287.61,1.28
2026-02-15 03:12:00,11.3167,676,558.45,272.78,1.266
2026-02-15 03:13:00,11.3333,677,555.9,276.15,1.259
2026-02-15 03:14:00,11.35,678,565.33,261.2,1.251
2026-02-15 03:15:00,11.3667,679,561.06,265.55,1.28
2026-02-15 03:16:00,11.3833,680,528.54,264.61,1.266
2026-02-15 03:17:00,11.4,681,507.18,241.93,1.272
2026-02-15 03:18:00,11.4167,682,483.93,246.6,1.244
2026-02-15 03:19:00,11.4333,683,475.27,232.47,1.271
2026-02-15 03:20:00,11.45,684,478.19,242.48,1.249
2026-02-15 03:21:00,11.4667,685,495.38,221.56,1.243
2026-02-15 03:22:00,11.4833,686,524.39,213.63,1.245
2026-02-15 03:23:00,11.5,687,549.66,208.57,1.265
2026-02-15 03:24:00,11.5167,688,564.19,217.58,1.247
2026-02-15 03:25:00,11.5333,689,569.98,216.48,1.261
2026-02-15 03:26:00,11.55,690,578.22,211.77,1.271
2026-02-15 03:27:00,11.5667,691,569.39,234.17,1.269
2026-02-15 03:28:00,11.5833,692,579.21,219.38,1.271
2026-02-15 03:29:00,11.6,693,581.81,236.69,1.255
2026-02-15 03:30:00,11.6167,694,576.15,216.87,1.28
2026-02-15 03:31:00,11.6333,695,583.56,217.11,1.279
2026-02-15 03:32:00,11.65,696,584.94,236.58,1.283
2026-02-15 03:33:00,11.6667,697,545.69,222.82,1.278
2026-02-15 03:34:00,11.6833,698,520.48,220.77,1.305
2026-02-15 03:35:00,11.7,699,507.33,238.96,1.291
2026-02-15 03:36:00,11.7167,700,496.56,235.16,1.3
2026-02-15 03:37:00,11.7333,701,499.92,225,1.312
2026-02-15 03:38:00,11.75,702,521.32,244.2,1.319
2026-02-15 03:39:00,11.7667,703,535.05,225.97,1.289
2026-02-15 03:40:00,11.7833,704,567.6,226.09,1.298
2026-02-15 03:41:00,11.8,705,591.71,236.85,1.277
2026-02-15 03:42:00,11.8167,706,587.58,229.16,1.306
2026-02-15 03:43:00,11.8333,707,591.37,227.82,1.268
2026-02-15 03:44:00,11.85,708,590.15,239.93,1.295
2026-02-15 03:45:00,11.8667,709,589.49,236.8,1.272
2026-02-15 03:46:00,11.8833,710,582.17,224.69,1.267
2026-02-15 03:47:00,11.9,711,581.87,238.48,1.282
2026-02-15 03:48:00,11.9167,712,582.77,236.2,1.28
2026-02-15 03:49:00,11.9333,713,584.72,220.47,1.264
2026-02-15 03:50:00,11.95,714,556.98,226.64,1.263
2026-02-15 03:51:00,11.9667,715,526.59,216.49,1.243
2026-02-15 03:52:00,11.9833,716,511.78,211.93,1.255
2026-02-15 03:53:00,12,717,505.14,234.01,1.229
2026-02-15 03:54:00,12.0167,718,494.5,230.25,1.238
2026-02-15 03:55:00,12.0333,719,513.73,219.39,1.254
2026-02-15 03:56:00,12.05,720,529.95,229.04,1.237
2026-02-15 03:57:00,12.0667,721,555.15,222.04,1.232
2026-02-15 03:58:00,12.0833,722,566.77,212.12,1.265
2026-02-15 03:59:00,12.1,723,569.44,230.45,1.255
2026-02-15 04:00:00,12.1167,724,558.55,223.28,1.265
2026-02-15 04:01:00,12.1333,725,560.18,210.14,1.264
2026-02-15 04:02:00,12.15,726,559.57,223.77,1.26
2026-02-15 04:03:00,12.1667,727,547.06,223.74,1.259
2026-02-15 04:04:00,12.1833,728,547.7,217.48,1.276
2026-02-15 04:05:00,12.2,729,544.25,213.28,1.264
2026-02-15 04:06:00,12.2167,730,543.46,225.88,1.252
2026-02-15 04:07:00,12.2333,731,510.76,226.45,1.278
2026-02-15 04:08:00,12.25,732,479.3,228.64,1.263
2026-02-15 04:09:00,12.2667,733,462.43,211.22,1.26
2026-02-15 04:10:00,12.2833,734,460.31,220.21,1.278
2026-02-15 04:11:00,12.3,735,462.69,202.14,1.275
2026-02-15 04:12:00,12.3167,736,478.94,208.94,1.279
2026-02-15 04:13:00,12.3333,737,513.04,216.85,1.276
2026-02-15 04:14:00,12.35,738,536.89,196.13,1.293
2026-02-15 04:15:00,12.3667,739,559.93,202.79,1.281
2026-02-15 04:16:00,12.3833,740,559.59,197.38,1.266
2026-02-15 04:17:00,12.4,741,569.81,203.45,1.279
2026-02-15 04:18:00,12.4167,742,564.4,193.49,1.28
2026-02-15 04:19:00,12.4333,743,570.34,189.72,1.273
2026-02-15 04:20:00,12.45,744,580.8,197.85,1.292
2026-02-15 04:21:00,12.4667,745,581.96,194.31,1.291
2026-02-15 04:22:00,12.4833,746,580.34,179.79,1.297
2026-02-15 04:23:00,12.5,747,582.16,190.6,1.278
2026-02-15 04:24:00,12.5167,748,555.84,169.78,1.301
2026-02-15 04:25:00,12.5333,749,525.01,184,1.302
2026-02-15 04:26:00,12.55,750,502.73,177.79,1.283
2026-02-15 04:27:00,12.5667,751,489.74,168.45,1.289
2026-02-15 04:28:00,12.5833,752,494.62,178.56,1.308
2026-02-15 04:29:00,12.6,753,509.43,175.87,1.282
2026-02-15 04:30:00,12.6167,754,536.55,174.78,1.298
2026-02-15 04:31:00,12.6333,755,562.66,187.06,1.293
2026-02-15 04:32:00,12.65,756,575.78,184.02,1.31
2026-02-15 04:33:00,12.6667,757,568.39,184.92,1.287
2026-02-15 04:34:00,12.6833,758,564.84,178.7,1.313
2026-02-15 04:35:00,12.7,759,565.45,169.2,1.296
2026-02-15 04:36:00,12.7167,760,573.35,171.55,1.317
2026-02-15 04:37:00,12.7333,761,571.71,182.57,1.312
2026-02-15 04:38:00,12.75,762,570.6,174.15,1.302
2026-02-15 04:39:00,12.7667,763,558.56,180.28,1.287
2026-02-15 04:40:00,12.7833,764,565.89,189.56,1.29
2026-02-15 04:41:00,12.8,765,525.04,168.76,1.299
2026-02-15 04:42:00,12.8167,766,500.64,188.1,1.298
2026-02-15 04:43:00,12.8333,767,486.36,183.79,1.289
2026-02-15 04:44:00,12.85,768,478.51,181.59,1.272
2026-02-15 04:45:00,12.8667,769,482.48,190.71,1.27
2026-02-15 04:46:00,12.8833,770,492.68,176.77,1.252
2026-02-15 04:47:00,12.9,771,517.28,188.27,1.258
2026-02-15 04:48:00,12.9167,772,537.47,190.66,1.247
2026-02-15 04:49:00,12.9333,773,553.57,184.11,1.238
2026-02-15 04:50:00,12.95,774,553.15,194.99,1.247
2026-02-15 04:51:00,12.9667,775,550.65,202.37,1.243
2026-02-15 04:52:00,12.9833,776,552.77,208.49,1.244
2026-02-15 04:53:00,13,777,550.72,204.57,1.237
2026-02-15 04:54:00,13.0167,778,545.87,191.27,1.228
2026-02-15 04:55:00,13.0333,779,549.44,200.53,1.226
2026-02-15 04:56:00,13.05,780,557.89,189.67,1.246
2026-02-15 04:57:00,13.0667,781,558.32,192.95,1.233
2026-02-15 04:58:00,13.0833,782,520.47,204.79,1.24
2026-02-15 04:59:00,13.1,783,495.1,207.09,1.23
2026-02-15 05:00:00,13.1167,784,486.75,192.99,1.247
2026-02-15 05:01:00,13.1333,785,477.16,194.59,1.254
2026-02-15 05:02:00,13.15,786,476.83,199.26,1.239
2026-02-15 05:03:00,13.1667,787,504,191.21,1.249
2026-02-15 05:04:00,13.1833,788,524.93,200.61,1.263
2026-02-15 05:05:00,13.2,789,560.19,194.41,1.259
2026-02-15 05:06:00,13.2167,790,573.36,186.83,1.254
2026-02-15 05:07:00,13.2333,791,576.93,195.75,1.259
2026-02-15 05:08:00,13.25,792,567.89,195.94,1.251
2026-02-15 05:09:00,13.2667,793,575.37,183.37,1.261
2026-02-15 05:10:00,13.2833,794,572.9,181.35,1.251
2026-02-15 05:11:00,13.3,795,571.42,184.07,1.25
2026-02-15 05:12:00,13.3167,796,570.95,204.25,1.267
2026-02-15 05:13:00,13.3333,797,570.8,199.67,1.271
2026-02-15 05:14:00,13.35,798,574.36,188.65,1.271
2026-02-15 05:15:00,13.3667,799,538.47,198.43,1.251
2026-02-15 05:16:00,13.3833,800,507.24,193.87,1.257
2026-02-15 05:17:00,13.4,801,494.9,193.08,1.256
2026-02-15 05:18:00,13.4167,802,492.09,181.84,1.242
2026-02-15 05:19:00,13.4333,803,486.52,199.13,1.253
2026-02-15 05:20:00,13.45,804,502.69,201.21,1.24
2026-02-15 05:21:00,13.4667,805,534.35,181.53,1.27
2026-02-15 05:22:00,13.4833,806,554.12,187.71,1.265
2026-02-15 05:23:00,13.5,807,575.96,196.87,1.246
2026-02-15 05:24:00,13.5167,808,565.25,186.86,1.248
2026-02-15 05:25:00,13.5333,809,563.96,196.9,1.246
2026-02-15 05:26:00,13.55,810,570.68,202.68,1.258
2026-02-15 05:27:00,13.5667,811,565.56,195.15,1.244
2026-02-15 05:28:00,13.5833,812,568.49,191.29,1.239
2026-02-15 05:29:00,13.6,813,561.03,186.59,1.257
2026-02-15 05:30:00,13.6167,814,560.07,202.7,1.265
2026-02-15 05:31:00,13.6333,815,552.63,181.23,1.242
2026-02-15 05:32:00,13.65,816,529.5,193.92,1.235
2026-02-15 05:33:00,13.6667,817,501.87,180.74,1.23
2026-02-15 05:34:00,13.6833,818,486.76,189.07,1.264
2026-02-15 05:35:00,13.7,819,474.32,195.34,1.233
2026-02-15 05:36:00,13.7167,820,470.74,196.68,1.245
2026-02-15 05:37:00,13.7333,821,490.65,199.12,1.26
2026-02-15 05:38:00,13.75,822,509.65,192.61,1.261
2026-02-15 05:39:00,13.7667,823,541.2,185.39,1.236
2026-02-15 05:40:00,13.7833,824,542.81,187.04,1.18
2026-02-15 05:41:00,13.8,825,542.86,198.02,1.17
2026-02-15 05:42:00,13.8167,826,539.1,178.79,1.134
2026-02-15 05:43:00,13.8333,827,532.53,199.71,1.134
2026-02-15 05:44:00,13.85,828,524.61,192.12,1.112
2026-02-15 05:45:00,13.8667,829,526.47,178.45,1.077
2026-02-15 05:46:00,13.8833,830,516.63,189.35,1.066
2026-02-15 05:47:00,13.9,831,516.57,191.56,1.031
2026-02-15 05:48:00,13.9167,832,512.85,187.26,0.992
2026-02-15 05:49:00,13.9333,833,473.35,189.29,0.996
2026-02-15 05:50:00,13.95,834,453.38,175.56,0.978
2026-02-15 05:51:00,13.9667,835,423.7,175,0.937
2026-02-15 05:52:00,13.9833,836,419.73,180.99,0.91
2026-02-15 05:53:00,14,837,414.74,178.3,0.889
2026-02-15 05:54:00,14.0167,838,431.38,183.92,0.884
2026-02-15 05:55:00,14.0333,839,449.13,173.71,0.876
2026-02-15 05:56:00,14.05,840,483.04,171.02,0.88
2026-02-15 05:57:00,14.0667,841,488.96,191.65,0.874
2026-02-15 05:58:00,14.0833,842,493.19,180.35,0.888
2026-02-15 05:59:00,14.1,843,482.38,181.05,0.864
2026-02-15 06:00:00,14.1167,844,485.7,196.25,0.873
2026-02-15 06:01:00,14.1333,845,486.35,176.1,0.857
2026-02-15 06:02:00,14.15,846,484.29,180.88,0.869
2026-02-15 06:03:00,14.1667,847,486.09,194.45,0.868
2026-02-15 06:04:00,14.1833,848,491.94,198.38,0.86
2026-02-15 06:05:00,14.2,849,487.43,201.12,0.874
2026-02-15 06:06:00,14.2167,850,459.64,187.35,0.859
2026-02-15 06:07:00,14.2333,851,434.14,192.13,0.864
2026-02-15 06:08:00,14.25,852,416.24,187.42,0.87
2026-02-15 06:09:00,14.2667,853,406.58,185.66,0.84
2026-02-15 06:10:00,14.2833,854,417.56,186.3,0.838
2026-02-15 06:11:00,14.3,855,429.57,191.51,0.836
2026-02-15 06:12:00,14.3167,856,453.86,200.13,0.853
2026-02-15 06:13:00,14.3333,857,477.57,201.29,0.846
2026-02-15 06:14:00,14.35,858,478.89,197.81,0.842
2026-02-15 06:15:00,14.3667,859,478.58,195.2,0.83
2026-02-15 06:16:00,14.3833,860,480.19,192.64,0.835
2026-02-15 06:17:00,14.4,861,485.43,191.55,0.825
2026-02-15 06:18:00,14.4167,862,476.84,206.56,0.842
2026-02-15 06:19:00,14.4333,863,481.91,203.57,0.822
2026-02-15 06:20:00,14.45,864,480.09,197.69,0.834
2026-02-15 06:21:00,14.4667,865,485.41,209.07,0.827
2026-02-15 06:22:00,14.4833,866,482.28,207.38,0.823
2026-02-15 06:23:00,14.5,867,454.61,190.18,0.828
2026-02-15 06:24:00,14.5167,868,425.66,203.45,0.812
2026-02-15 06:25:00,14.5333,869,418.46,187.32,0.811
2026-02-15 06:26:00,14.55,870,407.19,197.16,0.834
2026-02-15 06:27:00,14.5667,871,415.01,195.76,0.83
2026-02-15 06:28:00,14.5833,872,423.7,194.87,0.822
2026-02-15 06:29:00,14.6,873,446.65,207.79,0.851
2026-02-15 06:30:00,14.6167,874,473.64,184.45,0.832
2026-02-15 06:31:00,14.6333,875,474.75,205.68,0.847
2026-02-15 06:32:00,14.65,876,481.97,203.51,0.838
2026-02-15 06:33:00,14.6667,877,481.33,184.86,0.868
2026-02-15 06:34:00,14.6833,878,475.44,186.93,0.843
2026-02-15 06:35:00,14.7,879,471.36,193.56,0.878
2026-02-15 06:36:00,14.7167,880,470.55,194.4,0.883
2026-02-15 06:37:00,14.7333,881,475.82,195.71,0.861
2026-02-15 06:38:00,14.75,882,478.84,179.68,0.86
2026-02-15 06:39:00,14.7667,883,465.03,193.73,0.86
2026-02-15 06:40:00,14.7833,884,434.43,194.08,0.878
2026-02-15 06:41:00,14.8,885,407.37,204.75,0.873
2026-02-15 06:42:00,14.8167,886,392.57,211.68,0.883
2026-02-15 06:43:00,14.8333,887,385.62,215.19,0.893
2026-02-15 06:44:00,14.85,888,383.18,222.34,0.881
2026-02-15 06:45:00,14.8667,889,391.71,223.02,0.897
2026-02-15 06:46:00,14.8833,890,416.52,215.46,0.873
2026-02-15 06:47:00,14.9,891,428.61,213.59,0.878
2026-02-15 06:48:00,14.9167,892,442.49,233.65,0.896
